"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-07-30","09:41:00",6378.68,"83 Jul 30 6385 C BTO 10.20 | 83 Jul 30 6425 C STO 1.20",-910,6343.65,"2025-07-30","15:01:00",-40,"Underlying Price Move Down",-72634.96,-96.16703296703298,83,6266965.6,172640,"",295.48,129.48,0.118,0.167,15.83,17.14,10.37,-2.55,69.23,-94.51
"2025-07-29","09:41:00",6404.73,"142 Jul 29 6400 P BTO 6.20 | 142 Jul 29 6320 P STO 0.30",-600,6367.74,"2025-07-29","15:45:00",-3225,"Exited at Specified Time",372022.96,436.64666666666665,142,6339600.56,166140,"",505.52,221.52,0.048,0.002,14.71,16,15.85,-0.89,495.83,0
"2025-07-29","09:41:00",6404.73,"142 Jul 29 6410 C BTO 5.95 | 142 Jul 29 6450 C STO 0.25",-580,6372.7,"2025-07-29","11:30:00",-10,"Underlying Price Move Down",-81667.04,-99.15862068965518,142,5967577.6,166140,"",505.52,221.52,0.042,0.333,14.71,15.44,15.85,-0.89,0,-96.55
"2025-07-25","09:40:00",6373.12,"113 Jul 25 6375 C BTO 7.90 | 113 Jul 25 6415 C STO 0.30",-770,6388.64,"2025-07-25","16:00:00",-1364,"Expired",66719.72,76.68051948051948,113,6049244.64,165545,"",402.28,0,0.038,0.004,15.18,14.95,6.66,3.11,168.83,-31.82
"2025-07-25","09:40:00",6373.12,"113 Jul 25 6370 P BTO 7.40 | 113 Jul 25 6290 P STO 0.45",-705,6392.89,"2025-07-25","15:45:00",10,"Exited at Specified Time",-81373.56,-102.14468085106382,113,5982524.92,165545,"",402.28,176.28,0.061,1,15.18,15.11,6.66,3.11,13.48,-100
"2025-07-24","10:37:00",6371.55,"130 Jul 24 6375 C BTO 6.25 | 130 Jul 24 6415 C STO 0.20",-615,6363.35,"2025-07-24","16:00:00",0,"Expired",-80412.8,-100.5788617886179,130,6063898.48,169650,"",462.8,0,0.032,1,14.96,15.51,9.69,2.95,52.85,-100
"2025-07-24","10:37:00",6371.55,"130 Jul 24 6370 P BTO 7.30 | 130 Jul 24 6290 P STO 0.40",-700,6371,"2025-07-24","15:45:00",-150,"Exited at Specified Time",-72165.6,-79.30285714285714,130,6144311.28,169650,"",462.8,202.8,0.055,0.03,14.96,15.27,9.69,2.95,44.29,-92.14
"2025-07-23","09:40:00",6334.72,"111 Jul 23 6335 C BTO 8.15 | 111 Jul 23 6375 C STO 0.25",-800,6358.91,"2025-07-23","16:00:00",-2391,"Expired",176205.84,198.43,111,6216476.88,168165,"",395.16,0,0.031,0.002,15.99,15.39,17.28,7.82,198.88,-71.88
"2025-07-23","09:40:00",6334.72,"111 Jul 23 6330 P BTO 7.55 | 111 Jul 23 6250 P STO 0.40",-725,6350.46,"2025-07-23","15:45:00",0,"Exited at Specified Time",-81043.32,-100.70620689655175,111,6040271.04,168165,"",395.16,173.16,0.053,0.333,15.99,15.53,17.28,7.82,115.86,-98.62
"2025-07-18","09:40:00",6309.79,"111 Jul 18 6315 C BTO 7.35 | 111 Jul 18 6355 C STO 0.30",-715,6296.79,"2025-07-18","16:00:00",0,"Expired",-79760.16,-100.4979020979021,111,6121314.36,168720,"",395.16,0,0.041,1,16.32,16.44,15.59,-3.16,11.19,-100
"2025-07-18","09:40:00",6309.79,"111 Jul 18 6305 P BTO 8.60 | 111 Jul 18 6225 P STO 0.55",-815,6291.73,"2025-07-18","15:45:00",-1305,"Exited at Specified Time",53821.68,59.49447852760736,111,6201074.52,168720,"",395.16,173.16,0.064,0.004,16.32,16.62,15.59,-3.16,141.72,-19.63
"2025-07-08","09:42:00",6232.29,"91 Jul 8 6235 C BTO 9.95 | 91 Jul 8 6275 C STO 0.70",-935,6225.52,"2025-07-08","16:00:00",0,"Expired",-85408.96,-100.3807486631016,91,6147252.84,170625,"",323.96,0,0.07,1,17.03,16.87,4.05,-1.74,26.2,-100
"2025-07-08","09:42:00",6232.29,"91 Jul 8 6230 P BTO 9.80 | 91 Jul 8 6150 P STO 0.40",-950,6223.24,"2025-07-08","15:45:00",-670,"Exited at Specified Time",-25945.92,-30.012631578947367,91,6232661.8,170625,"",323.96,141.96,0.041,0.007,17.03,16.85,4.05,-1.74,76.32,-64.21
"2025-06-27","09:40:00",6159.9,"118 Jun 27 6165 C BTO 7.45 | 118 Jun 27 6205 C STO 0.45",-710,6173.07,"2025-06-27","16:00:00",-807,"Expired",11025.92,13.16056338028169,118,6258607.72,172870,"",420.08,0,0.06,0.007,16.22,16.28,9.68,9.2,218.31,-97.89
"2025-06-27","09:40:00",6159.9,"118 Jun 27 6155 P BTO 8.10 | 118 Jun 27 6075 P STO 0.55",-765,6185.49,"2025-06-27","12:13:00",-55,"Underlying Price Move Up",-84384.16,-93.47973856209151,118,6247581.8,172870,"",420.08,184.08,0.068,0.278,16.22,16.39,9.68,9.2,1.96,-91.5
"2025-06-26","10:01:00",6119.4,"133 Jun 26 6125 C BTO 6.15 | 133 Jun 26 6165 C STO 0.30",-595,6141.02,"2025-06-26","16:00:00",-1602,"Expired",133457.52,168.64537815126047,133,6331965.96,172900,"",473.48,0,0.049,0.003,16.5,16.43,19.93,7.31,232.77,-29.41
"2025-06-26","10:01:00",6119.4,"133 Jun 26 6115 P BTO 7.60 | 133 Jun 26 6035 P STO 0.55",-715,6143.95,"2025-06-26","14:17:00",-10,"Underlying Price Move Up",-94445.96,-99.31748251748252,133,6198508.44,172900,"",473.48,207.48,0.072,0.429,16.5,16.27,19.93,7.31,13.99,-97.2
"2025-06-25","09:40:00",6106.95,"102 Jun 25 6110 C BTO 8.55 | 102 Jun 25 6150 C STO 0.55",-810,6092.16,"2025-06-25","16:00:00",0,"Expired",-82983.12,-100.4395061728395,102,6292954.4,173910,"",363.12,0,0.064,1,16.98,16.69,12.05,2.72,2.47,-100
"2025-06-25","09:40:00",6106.95,"102 Jun 25 6105 P BTO 9.50 | 102 Jun 25 6025 P STO 0.55",-905,6091.71,"2025-06-25","15:45:00",-1330,"Exited at Specified Time",42827.76,46.395580110497235,102,6375937.52,173910,"",363.12,159.12,0.058,0.004,16.98,16.92,12.05,2.72,151.93,-25.41
"2025-06-24","09:40:00",6073.06,"86 Jun 24 6075 C BTO 11.00 | 86 Jun 24 6115 C STO 0.80",-1030,6092.18,"2025-06-24","16:00:00",-1718,"Expired",58861.84,66.4504854368932,86,6333109.76,174150,"",306.16,0,0.073,0.002,17.85,17.54,36.04,11.85,159.22,-50
"2025-06-24","09:40:00",6073.06,"86 Jun 24 6070 P BTO 10.80 | 86 Jun 24 5990 P STO 0.85",-1005,6097.97,"2025-06-24","14:02:00",-25,"Underlying Price Move Up",-84720.32,-98.0218905472637,86,6274247.92,174150,"",306.16,134.16,0.079,0.417,17.85,17.57,36.04,11.85,52.24,-96.52
"2025-06-20","09:40:00",6014.76,"78 Jun 20 6010 P BTO 12.05 | 78 Jun 20 5930 P STO 0.90",-1125,5960.52,"2025-06-20","15:45:00",-4940,"Exited at Specified Time",297170.64,338.656,78,6358968.24,167310,"",277.68,121.68,0.075,0.002,19.16,20.9,18.8,15.09,373.78,-10.67
"2025-06-20","09:40:00",6014.76,"78 Jun 20 6020 C BTO 11.30 | 78 Jun 20 6060 C STO 1.10",-1030,5982.6,"2025-06-20","10:25:00",-180,"Underlying Price Move Down",-66699.36,-83.02135922330098,78,6061797.6,167310,"",277.68,121.68,0.097,0.136,19.16,20.04,18.8,15.09,4.37,-81.55
"2025-06-18","09:40:00",5987.83,"65 Jun 18 5995 C BTO 14.65 | 65 Jun 18 6035 C STO 2.60",-1215,5980.87,"2025-06-18","16:00:00",0,"Expired",-79206.4,-100.29300411522632,65,6128496.96,171275,"",231.4,0,0.177,1,20.65,20.27,5.21,-0.1,99.18,-100
"2025-06-18","09:40:00",5987.83,"65 Jun 18 5980 P BTO 15.70 | 65 Jun 18 5900 P STO 1.50",-1430,6014.3,"2025-06-18","10:21:00",-595,"Underlying Price Move Up",-54607.8,-58.74965034965035,65,6207703.36,171275,"",231.4,101.4,0.096,0.123,20.65,19.88,5.21,-0.1,3.85,-57.69
"2025-06-11","10:17:00",6052.2,"91 Jun 11 6050 P BTO 9.95 | 91 Jun 11 5970 P STO 0.40",-965,6016.32,"2025-06-11","15:45:00",-3375,"Exited at Specified Time",218844.08,249.21036269430047,91,6262311.16,166985,"",323.96,141.96,0.04,0.001,16.47,17.77,10.57,2.82,345.6,-46.11
"2025-06-11","10:17:00",6052.2,"91 Jun 11 6055 C BTO 9.40 | 91 Jun 11 6095 C STO 0.70",-880,6020.69,"2025-06-11","14:04:00",-65,"Underlying Price Move Down",-74630.92,-93.19545454545455,91,6043467.08,166985,"",323.96,141.96,0.074,0.118,16.47,17.06,10.57,2.82,23.3,-91.48
"2025-06-10","09:40:00",6016.69,"81 Jun 10 6020 C BTO 10.75 | 81 Jun 10 6060 C STO 1.00",-985,6038.81,"2025-06-10","16:00:00",-1881,"Expired",72287.64,90.60304568527918,81,6118098,168480,"",288.36,0,0.093,0.003,17.03,16.73,4.03,6.78,119.29,-60.41
"2025-06-10","09:40:00",6016.69,"81 Jun 10 6015 P BTO 11.45 | 81 Jun 10 5935 P STO 0.50",-1105,6042.34,"2025-06-10","15:06:00",-40,"Underlying Price Move Up",-86679.72,-96.84343891402716,81,6045810.36,168480,"",288.36,126.36,0.044,0.167,17.03,16.71,4.03,6.78,42.08,-95.48
"2025-06-06","09:40:00",6005.49,"76 Jun 6 6010 C BTO 12.95 | 76 Jun 6 6050 C STO 1.65",-1140,6000.36,"2025-06-06","16:00:00",0,"Expired",-86910.56,-100.31228070175437,76,6132490.08,171760,"",270.56,0,0.127,1,17.05,16.82,47.76,18.43,36.4,-100
"2025-06-06","09:40:00",6005.49,"76 Jun 6 6000 P BTO 12.20 | 76 Jun 6 5920 P STO 1.00",-1130,6002.32,"2025-06-06","15:45:00",-205,"Exited at Specified Time",-70689.12,-82.31150442477875,76,6219400.64,171760,"",270.56,118.56,0.082,0.023,17.05,16.9,47.76,18.43,99.12,-84.51
"2025-06-05","10:57:00",5979.92,"90 Jun 5 5975 P BTO 10.15 | 90 Jun 5 5895 P STO 0.30",-995,5947.77,"2025-06-05","15:45:00",-2705,"Exited at Specified Time",153439.2,171.34472361809046,90,6290089.76,170550,"",320.4,140.4,0.03,0.004,17.38,18.35,14.86,-5.75,396.98,-78.39
"2025-06-05","10:57:00",5979.92,"90 Jun 5 5985 C BTO 10.05 | 90 Jun 5 6025 C STO 1.05",-910,5945.69,"2025-06-05","14:17:00",-30,"Underlying Price Move Down",-79660.8,-97.26593406593406,90,6136650.56,170550,"",320.4,140.4,0.104,0.2,17.38,17.93,14.86,-5.75,86.81,-95.6
"2025-06-03","10:29:00",5947.23,"94 Jun 3 5950 C BTO 9.60 | 94 Jun 3 5990 C STO 0.85",-885,5970.37,"2025-06-03","16:00:00",-2037,"Expired",107953.36,129.76723163841808,94,6216311.36,168730,"",334.64,0,0.089,0.002,18.14,17.68,2.62,8.67,231.07,-18.64
"2025-06-03","10:29:00",5947.23,"94 Jun 3 5945 P BTO 9.50 | 94 Jun 3 5865 P STO 0.40",-920,5971.16,"2025-06-03","12:18:00",-165,"Underlying Price Move Up",-71451.28,-82.62173913043478,94,6108358,168730,"",334.64,146.64,0.042,0.103,18.14,17.94,2.62,8.67,19.02,-80.98
"2025-05-27","09:46:00",5869.64,"72 May 27 5875 C BTO 12.30 | 72 May 27 5915 C STO 1.65",-1075,5921.54,"2025-05-27","16:00:00",-4000,"Expired",210343.68,271.7618604651163,72,6179809.28,163800,"",256.32,0,0.134,0.129,20.52,18.97,51.25,15.57,272.09,-3.26
"2025-05-27","09:46:00",5869.64,"72 May 27 5865 P BTO 12.80 | 72 May 27 5785 P STO 0.80",-1210,5893.26,"2025-05-27","10:29:00",-270,"Underlying Price Move Up",-68048.64,-78.10909090909091,72,5969465.6,163800,"",256.32,112.32,0.062,0.082,20.52,19.49,51.25,15.57,0,-76.86
"2025-05-16","09:50:00",5922.85,"68 May 16 5925 C BTO 12.90 | 68 May 16 5965 C STO 1.90",-1110,5958.38,"2025-05-16","16:00:00",-3338,"Expired",151261.92,200.4,68,6037514.24,162520,"",242.08,0,0.147,0.002,17.5,17.2,12.16,-6.24,200.72,-54.5
"2025-05-16","09:50:00",5922.85,"68 May 16 5920 P BTO 13.40 | 68 May 16 5840 P STO 0.60",-1290,5946.67,"2025-05-16","13:31:00",-95,"Underlying Price Move Up",-81608.16,-93.0325581395349,68,5886252.32,162520,"",242.08,106.08,0.045,0.125,17.5,17.31,12.16,-6.24,43.8,-91.86
"2025-05-13","09:40:00",5857.66,"64 May 13 5860 C BTO 14.40 | 64 May 13 5900 C STO 2.55",-1195,5886.55,"2025-05-13","16:00:00",-2655,"Expired",93212.16,121.87782426778244,64,5967860.48,161280,"",227.84,0,0.177,0.002,17.68,18.29,9.96,3.51,218.41,-7.53
"2025-05-13","09:40:00",5857.66,"64 May 13 5855 P BTO 14.30 | 64 May 13 5775 P STO 1.05",-1335,5883.46,"2025-05-13","10:14:00",-435,"Underlying Price Move Up",-57927.68,-67.79925093632959,64,5874648.32,161280,"",227.84,99.84,0.073,0.119,17.68,17.75,9.96,3.51,0,-66.67
"2025-05-09","09:40:00",5687.4,"63 May 9 5685 P BTO 16.60 | 63 May 9 5605 P STO 1.30",-1540,5663.26,"2025-05-09","15:45:00",-2125,"Exited at Specified Time",36532.44,37.65454545454545,63,5932576,161910,"",224.28,98.28,0.078,0.002,22.06,22,15.71,7.75,147.73,-21.1
"2025-05-09","09:40:00",5687.4,"63 May 9 5695 C BTO 12.90 | 63 May 9 5735 C STO 2.60",-1040,5656.69,"2025-05-09","10:29:00",-315,"Underlying Price Move Down",-45997.56,-70.20384615384614,63,5896043.56,161910,"",224.28,98.28,0.202,0.198,22.06,22.4,15.71,7.75,0,-68.75
"2025-05-08","10:33:00",5665.12,"56 May 8 5660 P BTO 18.55 | 56 May 8 5580 P STO 2.25",-1640,5689.1,"2025-05-08","11:40:00",-540,"Underlying Price Move Up",-61886.72,-67.38536585365854,56,5942041.12,165200,"",199.36,87.36,0.121,0.091,22.71,22.16,32.32,1.52,82.62,-66.46
"2025-05-08","10:33:00",5665.12,"56 May 8 5670 C BTO 18.30 | 56 May 8 5710 C STO 5.20",-1320,5636.41,"2025-05-08","10:56:00",-600,"Underlying Price Move Down",-40606.72,-54.93333333333334,56,6003927.84,165200,"",199.36,87.36,0.284,0.265,22.71,23.61,32.32,1.52,3.79,-53.79
"2025-05-07","09:58:00",5632.02,"55 May 7 5625 P BTO 21.35 | 55 May 7 5545 P STO 3.50",-1795,5636.37,"2025-05-07","15:45:00",-350,"Exited at Specified Time",-79756.6,-80.7866295264624,55,6044534.56,169125,"",195.8,85.8,0.164,0.014,24.65,23.63,7.27,17.84,124.51,-90.53
"2025-05-07","09:58:00",5632.02,"55 May 7 5640 C BTO 19.20 | 55 May 7 5680 C STO 6.40",-1290,5601.98,"2025-05-07","11:14:00",-570,"Underlying Price Move Down",-39881.6,-56.2108527131783,55,6124291.16,169125,"",195.8,85.8,0.333,0.326,24.65,25.03,7.27,17.84,1.94,-55.04
"2025-05-02","10:10:00",5666.06,"62 May 2 5670 C BTO 16.40 | 62 May 2 5710 C STO 3.35",-1315,5686.67,"2025-05-02","16:00:00",-1667,"Expired",21603.28,26.497338403041827,62,6164172.76,168330,"",220.72,0,0.204,0.003,22.69,22.7,41.74,20.18,114.83,-23.95
"2025-05-02","10:10:00",5666.06,"62 May 2 5660 P BTO 16.20 | 62 May 2 5580 P STO 2.20",-1410,5691.62,"2025-05-02","12:03:00",-375,"Underlying Price Move Up",-64487.44,-73.76737588652483,62,6142569.48,168330,"",220.72,96.72,0.136,0.115,22.69,22.46,41.74,20.18,0,-72.7
"2025-05-01","10:24:00",5634.71,"62 May 1 5640 C BTO 16.25 | 62 May 1 5680 C STO 3.80",-1255,5603.17,"2025-05-01","15:59:00",10,"Underlying Price Move Down",-78747.44,-101.20478087649403,62,6207056.92,173910,"",220.72,96.72,0.234,1,23.9,24.13,56.08,9.57,62.15,-100
"2025-05-01","10:24:00",5634.71,"62 May 1 5630 P BTO 17.90 | 62 May 1 5550 P STO 2.40",-1560,5657.66,"2025-05-01","11:17:00",-610,"Underlying Price Move Up",-59217.44,-61.22564102564103,62,6285804.36,173910,"",220.72,96.72,0.134,0.121,23.9,23.94,56.08,9.57,7.05,-60.26
"2025-04-24","09:41:00",5388.75,"53 Apr 24 5400 C BTO 21.70 | 53 Apr 24 5440 C STO 8.35",-1345,5484.77,"2025-04-24","16:00:00",-4000,"Expired",140526.32,197.13308550185872,53,6345021.8,169335,"",188.68,0,0.385,0.54,27.6,26.68,5.52,7.37,197.4,-1.49
"2025-04-24","09:41:00",5388.75,"53 Apr 24 5380 P BTO 23.25 | 53 Apr 24 5300 P STO 4.75",-1860,5412.59,"2025-04-24","09:59:00",-1185,"Underlying Price Move Up",-36046.36,-36.56559139784946,53,6204495.48,169335,"",188.68,82.68,0.204,0.198,27.6,27.41,5.52,7.37,0,-35.75
"2025-04-23","10:09:00",5453.36,"48 Apr 23 5445 P BTO 27.35 | 48 Apr 23 5365 P STO 7.30",-2015,5363.47,"2025-04-23","15:45:00",-7335,"Exited at Specified Time",255114.24,263.76575682382133,48,6240541.84,164160,"",170.88,74.88,0.267,0.089,27.43,28.89,108.16,57.44,273.7,-35.73
"2025-04-23","10:09:00",5453.36,"48 Apr 23 5465 C BTO 25.70 | 48 Apr 23 5505 C STO 11.65",-1415,5413.21,"2025-04-23","11:24:00",-515,"Underlying Price Move Down",-43445.76,-63.96607773851591,48,5985427.6,164160,"",170.88,74.88,0.453,0.47,27.43,28.49,108.16,57.44,20.85,-62.9
"2025-04-22","09:40:00",5220.46,"51 Apr 22 5230 C BTO 21.00 | 51 Apr 22 5270 C STO 7.30",-1380,5287.76,"2025-04-22","16:00:00",-4000,"Expired",133438.44,189.59710144927539,51,6028873.36,162180,"",181.56,0,0.348,0.295,31.27,30.5,49.47,12.79,189.86,0
"2025-04-22","09:40:00",5220.46,"51 Apr 22 5215 P BTO 22.60 | 51 Apr 22 5135 P STO 4.60",-1810,5242.87,"2025-04-22","10:07:00",-1040,"Underlying Price Move Up",-39531.12,-42.82430939226519,51,5895434.92,162180,"",181.56,79.56,0.204,0.183,31.27,30.88,49.47,12.79,0,-41.99
"2025-04-17","09:55:00",5305.13,"52 Apr 17 5295 P BTO 21.85 | 52 Apr 17 5215 P STO 4.55",-1740,5326.46,"2025-04-17","14:24:00",-230,"Underlying Price Move Up",-78786.24,-87.07586206896552,52,5934966.04,163540,"",185.12,81.12,0.208,0.059,30.76,29.97,29.75,-0.32,111.49,-86.21
"2025-04-17","09:55:00",5305.13,"52 Apr 17 5315 C BTO 21.90 | 52 Apr 17 5355 C STO 7.85",-1415,5277.1,"2025-04-17","10:25:00",-695,"Underlying Price Move Down",-37706.24,-51.2452296819788,52,6013752.28,163540,"",185.12,81.12,0.358,0.302,30.76,31.61,29.75,-0.32,0,-50.18
"2025-04-15","09:40:00",5431.73,"53 Apr 15 5425 P BTO 21.35 | 53 Apr 15 5345 P STO 4.50",-1695,5399.67,"2025-04-15","15:45:00",-2580,"Exited at Specified Time",46633.64,51.91032448377582,53,6051458.52,163770,"",188.68,82.68,0.211,0.002,29,29.52,6.02,19.74,120.65,-38.64
"2025-04-15","09:40:00",5431.73,"53 Apr 15 5440 C BTO 20.45 | 53 Apr 15 5480 C STO 6.50",-1405,5403.53,"2025-04-15","12:58:00",-325,"Underlying Price Move Down",-57511.36,-77.23274021352314,53,6004824.88,163770,"",188.68,82.68,0.318,0.173,29,30,6.02,19.74,27.05,-76.16
"2025-03-19","09:55:00",5648.54,"50 Mar 19 5655 C BTO 21.80 | 50 Mar 19 5695 C STO 6.80",-1510,5675.29,"2025-03-19","16:00:00",-2029,"Expired",25772,34.13509933774835,50,6062336.24,166250,"",178,0,0.312,0.002,21.06,20.05,17.71,16.17,141.06,-36.42
"2025-03-19","09:55:00",5648.54,"50 Mar 19 5640 P BTO 21.40 | 50 Mar 19 5560 P STO 3.25",-1825,5671.48,"2025-03-19","14:44:00",-380,"Underlying Price Move Up",-72506,-79.4586301369863,50,6036564.24,166250,"",178,78,0.152,0.103,21.06,20.08,17.71,16.17,14.52,-78.63
"2025-02-26","09:40:00",5978.48,"67 Feb 26 5985 C BTO 12.85 | 67 Feb 26 6025 C STO 1.60",-1135,5946.73,"2025-02-26","13:43:00",-75,"Underlying Price Move Down",-71363.04,-93.84317180616739,67,6109070.24,170515,"",238.52,104.52,0.125,0.15,19.1,19.79,15.62,7.61,107.05,-92.51
"2025-02-26","09:40:00",5978.48,"67 Feb 26 5975 P BTO 15.30 | 67 Feb 26 5895 P STO 1.20",-1420,6003.79,"2025-02-26","10:19:00",-410,"Underlying Price Move Up",-68013.04,-71.48732394366196,67,6180433.28,170515,"",238.52,104.52,0.078,0.056,19.1,18.17,15.62,7.61,33.1,-70.42
"2025-02-21","09:45:00",6106.22,"74 Feb 21 6105 P BTO 11.90 | 74 Feb 21 6025 P STO 0.65",-1135,6014.7,"2025-02-21","15:45:00",-7885,"Exited at Specified Time",499121.12,594.2625550660794,74,6248446.32,158730,"",263.44,115.44,0.055,0.128,15.4,18.62,-3.42,-7.88,595.59,-11.01
"2025-02-21","09:45:00",6106.22,"74 Feb 21 6110 C BTO 10.90 | 74 Feb 21 6150 C STO 0.80",-1020,6071.91,"2025-02-21","10:45:00",-135,"Underlying Price Move Down",-65868.88,-87.26666666666668,74,5749325.2,158730,"",263.44,115.44,0.073,0.121,15.4,16.24,-3.42,-7.88,4.9,-85.78
"2025-02-14","10:07:00",6124.05,"89 Feb 14 6125 C BTO 9.65 | 89 Feb 14 6165 C STO 0.40",-935,6114.63,"2025-02-14","16:00:00",0,"Expired",-83531.84,-100.3807486631016,89,5815194.08,162425,"",316.84,0,0.041,1,14.93,14.89,0.45,8.53,9.09,-100
"2025-02-14","10:07:00",6124.05,"89 Feb 14 6120 P BTO 9.45 | 89 Feb 14 6040 P STO 0.55",-900,6113.46,"2025-02-14","15:45:00",-620,"Exited at Specified Time",-25375.68,-31.680000000000003,89,5898725.92,162425,"",316.84,138.84,0.058,0.008,14.93,14.82,0.45,8.53,54.44,-67.78
"2025-02-13","09:57:00",6066.48,"72 Feb 13 6070 C BTO 10.25 | 72 Feb 13 6110 C STO 0.50",-985,6115.07,"2025-02-13","16:00:00",-4000,"Expired",216823.68,305.7299492385787,72,5924101.6,158040,"",256.32,0,0.049,0.115,15.6,15,8.62,5.89,306.09,0
"2025-02-13","09:57:00",6066.48,"72 Feb 13 6065 P BTO 13.10 | 72 Feb 13 5985 P STO 1.00",-1220,6092.4,"2025-02-13","10:44:00",-315,"Underlying Price Move Up",-65528.64,-74.6,72,5707277.92,158040,"",256.32,112.32,0.076,0.133,15.6,15.37,8.62,5.89,0,-73.36
"2025-02-07","09:43:00",6096.02,"72 Feb 7 6090 P BTO 10.70 | 72 Feb 7 6010 P STO 0.65",-1015,6026.17,"2025-02-07","15:45:00",-6345,"Exited at Specified Time",383391.36,524.6187192118227,72,5772806.56,147960,"",256.32,112.32,0.061,0.008,14.88,16.43,-0.44,12.89,563.55,-20.2
"2025-02-07","09:43:00",6096.02,"72 Feb 7 6100 C BTO 11.20 | 72 Feb 7 6140 C STO 0.80",-1050,6061.9,"2025-02-07","10:13:00",-220,"Underlying Price Move Down",-60128.64,-79.53523809523809,72,5389415.2,147960,"",256.32,112.32,0.071,0.098,14.88,15.57,-0.44,12.89,11.43,-78.1
"2025-02-06","09:41:00",6073.97,"85 Feb 6 6080 C BTO 8.75 | 85 Feb 6 6120 C STO 0.50",-835,6083.57,"2025-02-06","16:00:00",-357,"Expired",-40932.6,-57.67185628742515,85,5449543.84,150875,"",302.6,0,0.057,0.019,15.6,15.26,10.74,1.75,22.16,-98.8
"2025-02-06","09:41:00",6073.97,"85 Feb 6 6070 P BTO 9.85 | 85 Feb 6 5990 P STO 0.45",-950,6069.45,"2025-02-06","15:45:00",-275,"Exited at Specified Time",-57810.2,-71.59157894736842,85,5490476.44,150875,"",302.6,132.6,0.046,0.017,15.6,15.46,10.74,1.75,143.68,-70
"2025-02-05","09:40:00",6028.96,"67 Feb 5 6035 C BTO 11.70 | 67 Feb 5 6075 C STO 1.10",-1070,6061.48,"2025-02-05","16:00:00",-2648,"Expired",105487.48,147.14392523364484,67,5548286.64,151085,"",238.52,0,0.094,0.002,16.63,15.88,-17.43,8.51,147.48,-60.75
"2025-02-05","09:40:00",6028.96,"67 Feb 5 6025 P BTO 12.70 | 67 Feb 5 5945 P STO 0.85",-1195,6053.54,"2025-02-05","14:08:00",-35,"Underlying Price Move Up",-78063.04,-97.49958158995815,67,5442799.16,151085,"",238.52,104.52,0.067,0.182,16.63,16.04,-17.43,8.51,94.14,-96.23
"2025-02-04","09:40:00",6001.88,"59 Feb 4 6010 C BTO 14.20 | 59 Feb 4 6050 C STO 2.65",-1165,6037.88,"2025-02-04","16:00:00",-2788,"Expired",95546.96,139.00772532188842,59,5520862.2,148680,"",210.04,0,0.187,0.002,17.8,16.87,3.57,3.74,158.8,-11.59
"2025-02-04","09:40:00",6001.88,"59 Feb 4 5995 P BTO 14.50 | 59 Feb 4 5915 P STO 0.95",-1365,6027.74,"2025-02-04","10:11:00",-445,"Underlying Price Move Up",-54582.08,-67.77435897435898,59,5425315.24,148680,"",210.04,92.04,0.066,0.081,17.8,17.34,3.57,3.74,7.69,-66.67
"2025-01-31","11:15:00",6119.36,"88 Jan 31 6115 P BTO 7.95 | 88 Jan 31 6035 P STO 0.50",-755,6033.03,"2025-01-31","15:45:00",-7540,"Exited at Specified Time",596629.44,897.9973509933775,88,5479897.32,135960,"",313.28,137.28,0.063,0.097,15.17,16.99,25.62,22.57,900,-4.64
"2025-01-31","11:15:00",6119.36,"88 Jan 31 6120 C BTO 8.25 | 88 Jan 31 6160 C STO 0.35",-800,6088.36,"2025-01-31","13:30:00",-85,"Underlying Price Move Down",-63370.56,-90.015,88,4883267.88,135960,"",313.28,137.28,0.042,0.095,15.17,15.51,25.62,22.57,0,-88.12
"2025-01-30","09:40:00",6066.46,"65 Jan 30 6060 P BTO 11.20 | 65 Jan 30 5980 P STO 0.55",-1075,6042.88,"2025-01-30","15:45:00",-1825,"Exited at Specified Time",48417.2,69.29116279069767,65,4946638.44,135850,"",231.4,101.4,0.049,0.013,15.61,16.37,11.44,15.71,206.51,-99.07
"2025-01-30","09:40:00",6066.46,"65 Jan 30 6070 C BTO 11.25 | 65 Jan 30 6110 C STO 1.10",-1025,6035.11,"2025-01-30","11:00:00",-180,"Underlying Price Move Down",-55257.8,-82.93853658536585,65,4898221.24,135850,"",231.4,101.4,0.098,0.116,15.61,16.09,11.44,15.71,55.12,-81.46
"2025-01-28","10:04:00",6024.81,"60 Jan 28 6030 C BTO 11.45 | 60 Jan 28 6070 C STO 1.20",-1035,6067.7,"2025-01-28","16:00:00",-3770,"Expired",163886.4,263.9072463768116,60,4953479.04,132900,"",213.6,0,0.105,0.001,17.47,16.35,14.69,-2.16,274.4,-17.87
"2025-01-28","10:04:00",6024.81,"60 Jan 28 6020 P BTO 12.65 | 60 Jan 28 5940 P STO 0.85",-1190,6050.49,"2025-01-28","10:59:00",-245,"Underlying Price Move Up",-57007.2,-79.8420168067227,60,4789592.64,132900,"",213.6,93.6,0.067,0.121,17.47,16.92,14.69,-2.16,10.92,-78.57
